workout_id,workout_name,start_time,end_time,duration_mins,nth_workout,estimated_volume_kg,exercise_count,exercises_performed
Workout_001,Leg,2024-01-01 00:00:00,2024-01-01 00:44:57,44.95,1,1755.0,6,"Warm Up, Leg Extension (Machine), Standing Leg Curls, Front Squat, Lying Leg Curl (Machine), Walking Lunge"
Workout_002,Shoulders,2024-01-01 23:57:32,2024-01-02 00:44:35,47.05,2,1430.0,7,"Warm Up, Standing Military Press (Barbell), Overhead Press (Barbell), Lateral Raise (Dumbbell), Upright Row (Barbell), Shoulder Press (Dumbbell), Seated Wrist Extension (Barbell)"
Workout_003,Shoulders 💪,2024-01-03 00:02:38,2024-01-03 00:43:12,40.56666666666667,3,1967.5,5,"Warm Up, Lat Pulldown (Cable), Shoulder Press (Dumbbell), Upright Row (Dumbbell), Shoulder Press (Machine Plates)"
Workout_004,Legs 🦵,2024-01-03 23:47:27,2024-01-04 00:42:46,55.31666666666667,4,3590.0,7,"Warm Up, Squat (Dumbbell), Deadlift (Smith Machine), Standing Leg Curls, Leg Extension (Machine), Lying Leg Curl (Machine), Spinning"
Workout_005,Back,2024-01-05 23:47:48,2024-01-06 00:48:06,60.3,5,9049.0,6,"Warm Up, Lat Pulldown (Cable), Seated Cable Row - V Grip (Cable), Reverse Grip Lat Pulldown (Cable), Lat Pulldown (Machine), Iso-Lateral Row (Machine)"
Workout_006,Chest 🧰,2024-01-06 23:52:58,2024-01-07 00:45:57,52.983333333333334,6,5395.0,7,"Warm Up, Push Up, Bench Press (Barbell), Incline Bench Press (Dumbbell), Cable Fly Crossovers, Incline Bench Press (Barbell), Chest Fly (Machine)"
Workout_007,Morning workout ☀️,2024-01-07 23:44:41,2024-01-08 00:44:23,59.7,7,2500.0,6,"Warm Up, Squat (Dumbbell), Leg Extension (Machine), Lying Leg Curl (Machine), Plank, Leg Press (Machine)"
Workout_008,Shoulders,2024-01-08 23:46:51,2024-01-09 00:47:38,60.78333333333333,8,2935.0,8,"Warm Up, Standing Military Press (Barbell), Overhead Press (Barbell), Lateral Raise (Dumbbell), Upright Row (Cable), Overhead Press (Dumbbell), Front Raise (Dumbbell), Shoulder Press (Machine Plates)"
Workout_009,Chest,2024-01-09 23:43:39,2024-01-10 00:44:24,60.75,9,6220.0,7,"Warm Up, Incline Bench Press (Barbell), Bench Press (Barbell), Decline Bench Press (Barbell), Incline Bench Press (Dumbbell), Chest Fly (Machine), Cable Fly Crossovers"
Workout_010,Morning workout ☀️,2024-01-10 23:47:41,2024-01-11 00:46:16,58.583333333333336,10,0.0,1,Warm Up
Workout_011,Chest,2024-01-12 23:48:02,2024-01-13 00:42:29,54.45,11,6435.0,7,"Warm Up, Bench Press (Barbell), Incline Bench Press (Barbell), Decline Bench Press (Barbell), Chest Fly (Machine), Hammer Curl (Dumbbell), Bench Press (Dumbbell)"
Workout_012,Back,2024-01-13 23:44:28,2024-01-14 00:47:11,62.71666666666667,12,7034.0,8,"Warm Up, Lat Pulldown (Cable), Seated Cable Row - V Grip (Cable), Seated Lateral Raise (Dumbbell), Lat Pulldown (Machine), Single Arm Tricep Extension (Dumbbell), Triceps Extension (Dumbbell), Hammer Curl (Dumbbell)"
Workout_013,Shoulders,2024-01-14 23:47:05,2024-01-15 00:43:09,56.06666666666667,13,4400.0,7,"Warm Up, Overhead Press (Barbell), Lateral Raise (Dumbbell), Upright Row (Barbell), Arnold Press (Dumbbell), Front Raise (Barbell), Front Raise (Dumbbell)"
Workout_014,Chest,2024-01-16 23:44:28,2024-01-17 00:45:15,60.78333333333333,14,6130.0,7,"Warm Up, Bench Press (Barbell), Incline Bench Press (Barbell), Lateral Leg Raises, Decline Bench Press (Barbell), Chest Fly (Machine), Hammer Curl (Dumbbell)"
Workout_015,Legs 🦵,2024-01-17 23:53:18,2024-01-18 00:48:02,54.733333333333334,15,6915.0,6,"Warm Up, Squat (Barbell), Deadlift (Smith Machine), Leg Extension (Machine), Lying Leg Curl (Machine), Calf Press (Machine)"
Workout_016,Chest,2024-01-19 23:49:01,2024-01-20 00:47:49,58.8,16,7428.0,7,"Warm Up, Bench Press (Barbell), Incline Bench Press (Barbell), Decline Bench Press (Barbell), Chest Fly (Machine), Hammer Curl (Dumbbell), Bicep Curl (Cable)"
Workout_017,Back,2024-01-20 23:49:36,2024-01-21 00:47:03,57.45,17,6040.0,6,"Warm Up, Seated Lateral Raise (Dumbbell), Lat Pulldown (Cable), Seated Cable Row - V Grip (Cable), Reverse Grip Lat Pulldown (Cable), Single Arm Tricep Extension (Dumbbell)"
Workout_018,Legs,2024-01-21 23:50:25,2024-01-22 00:44:58,54.55,18,3370.0,6,"Warm Up, Goblet Squat, Romanian Deadlift (Dumbbell), Leg Extension (Machine), Lying Leg Curl (Machine), Lying Leg Raise"
Workout_019,Shoulder,2024-01-22 23:47:19,2024-01-23 00:47:36,60.28333333333333,19,4250.0,6,"Warm Up, Overhead Press (Barbell), Lateral Raise (Dumbbell), Arnold Press (Dumbbell), Upright Row (Barbell), Shoulder Press (Machine Plates)"
Workout_020,Morning workout ☀️,2024-02-11 23:17:40,2024-02-12 00:12:51,55.18333333333333,20,7735.0,7,"Warm Up, Lat Pulldown (Cable), Chest Fly (Machine), Iso-Lateral Row (Machine), Iso-Lateral Chest Press (Machine), Iso-Lateral High Row (Machine), Bicep Curl (Cable)"
Workout_021,Back,2024-02-13 23:51:51,2024-02-14 00:29:35,37.733333333333334,21,5920.0,6,"Warm Up, Lat Pulldown (Cable), Seated Cable Row - V Grip (Cable), Seated Lateral Raise (Dumbbell), Iso-Lateral High Row (Machine), Dumbbell Row"
Workout_022,Chest,2024-02-16 23:25:09,2024-02-17 00:21:01,55.86666666666667,22,5868.0,6,"Warm Up, Bench Press (Barbell), Incline Bench Press (Barbell), Decline Bench Press (Barbell), Chest Fly (Machine), Hammer Curl (Dumbbell)"
Workout_023,Back,2024-02-17 23:25:00,2024-02-18 00:14:49,49.81666666666667,23,6714.0,7,"Warm Up, Lat Pulldown (Cable), Seated Cable Row - V Grip (Cable), Lat Pulldown (Cable), Seated Lateral Raise (Dumbbell), Iso-Lateral High Row (Machine), Dumbbell Row"
Workout_024,Shoulder,2024-02-18 23:35:39,2024-02-19 00:02:33,26.9,24,2700.0,4,"Warm Up, Overhead Press (Barbell), Lateral Raise (Dumbbell), Arnold Press (Dumbbell)"
Workout_025,Legs 🦵,2024-02-19 23:22:45,2024-02-20 00:10:57,48.2,25,6015.0,5,"Warm Up, Deadlift (Smith Machine), Leg Extension (Machine), Lying Leg Curl (Machine), Calf Press (Machine)"
Workout_026,Back,2024-02-21 23:19:54,2024-02-22 00:10:11,50.28333333333333,26,6075.0,6,"Warm Up, Lat Pulldown (Cable), Seated Cable Row - V Grip (Cable), Seated Lateral Raise (Dumbbell), Lat Pulldown (Machine), Single Arm Tricep Extension (Dumbbell)"
Workout_027,Chest,2024-02-25 23:29:02,2024-02-26 00:22:32,53.5,27,4950.0,5,"Warm Up, Incline Bench Press (Barbell), Decline Bench Press (Barbell), Bench Press (Barbell), Chest Fly (Machine)"
Workout_028,Biceps 💪,2024-02-27 23:35:47,2024-02-28 00:21:12,45.416666666666664,28,3000.0,4,"Warm Up, Bicep Curl (Barbell), Bicep Curl (Dumbbell), Preacher Curl (Barbell)"
Workout_029,Legs,2024-02-28 23:24:51,2024-02-29 00:23:28,58.61666666666667,29,2620.0,5,"Warm Up, Goblet Squat, Lying Leg Curl (Machine), Deadlift (Smith Machine), Lunge"
Workout_030,Chest,2024-03-02 23:26:24,2024-03-03 00:16:03,49.65,30,4675.0,5,"Warm Up, Bench Press (Barbell), Incline Bench Press (Barbell), Decline Bench Press (Barbell), Iso-Lateral Chest Press (Machine)"
Workout_031,Legs 🦵,2024-03-03 23:25:05,2024-03-04 00:11:13,46.13333333333333,31,6290.0,6,"Warm Up, Deadlift (Smith Machine), Leg Extension (Machine), Lying Leg Curl (Machine), Calf Press (Machine), Standing Leg Curls"
Workout_032,Shoulders,2024-03-04 23:28:36,2024-03-05 00:11:38,43.03333333333333,32,3157.5,6,"Warm Up, Overhead Press (Barbell), Lateral Raise (Dumbbell), Upright Row (Cable), Overhead Press (Dumbbell), Front Raise (Dumbbell)"
Workout_033,Morning workout ☀️,2024-09-21 23:55:46,2024-09-22 00:51:18,55.53333333333333,33,4335.0,6,"Warm Up, Lat Pulldown (Cable), Iso-Lateral Chest Press (Machine), Bicep Curl (Dumbbell), Iso-Lateral Row (Machine), Iso-Lateral Chest Press (Machine)"
Workout_034,Morning workout ☀️,2024-09-23 00:27:57,2024-09-23 01:21:11,53.233333333333334,34,4460.0,6,"Warm Up, Lat Pulldown (Cable), Iso-Lateral Chest Press (Machine), Bicep Curl (Dumbbell), Iso-Lateral Row (Machine), Decline Bench Press (Barbell)"
Workout_035,Morning workout ☀️,2024-09-24 00:31:49,2024-09-24 01:14:10,42.35,35,3310.0,5,"Warm Up, Lat Pulldown (Cable), Iso-Lateral Chest Press (Machine), Bicep Curl (Dumbbell), Iso-Lateral Row (Machine)"
Workout_036,Morning workout ☀️,2024-09-25 00:30:33,2024-09-25 01:30:52,60.31666666666667,36,4440.0,6,"Warm Up, Lat Pulldown (Cable), Seated Cable Row - V Grip (Cable), Iso-Lateral Chest Press (Machine), Bicep Curl (Dumbbell), Squat (Bodyweight)"
Workout_037,Chest,2024-09-28 00:03:43,2024-09-28 01:01:58,58.25,37,6445.0,7,"Warm Up, Bench Press (Barbell), Decline Bench Press (Barbell), Incline Bench Press (Dumbbell), Chest Fly (Machine), Iso-Lateral Chest Press (Machine), Triceps Pushdown"
Workout_038,Shoulders,2024-09-29 00:29:17,2024-09-29 01:12:24,43.11666666666667,38,4205.0,7,"Warm Up, Standing Military Press (Barbell), Lateral Raise (Dumbbell), Upright Row (Cable), Overhead Press (Dumbbell), Front Raise (Dumbbell), Shoulder Press (Machine Plates)"
Workout_039,Chest,2024-09-30 00:15:33,2024-09-30 01:11:58,56.416666666666664,39,6615.0,7,"Warm Up, Bench Press (Barbell), Incline Bench Press (Barbell), Decline Bench Press (Barbell), Chest Fly (Machine), Hammer Curl (Dumbbell), Bicep Curl (Cable)"
Workout_040,Back,2024-10-01 00:24:15,2024-10-01 01:21:01,56.766666666666666,40,4710.0,7,"Warm Up, Lat Pulldown (Cable), Seated Lateral Raise (Dumbbell), Lat Pulldown (Machine), Single Arm Tricep Extension (Dumbbell), Triceps Extension (Dumbbell), Hammer Curl (Dumbbell)"
Workout_041,Shoulders,2024-10-02 00:23:50,2024-10-02 01:12:27,48.61666666666667,41,3560.0,6,"Warm Up, Standing Military Press (Barbell), Lateral Raise (Dumbbell), Upright Row (Cable), Overhead Press (Dumbbell), Spinning"
Workout_042,Chest,2024-10-05 00:20:50,2024-10-05 01:20:57,60.11666666666667,42,6920.0,7,"Warm Up, Bench Press (Barbell), Incline Bench Press (Barbell), Decline Bench Press (Barbell), Chest Fly (Machine), Hammer Curl (Dumbbell), Bicep Curl (Cable)"
Workout_043,Back,2024-10-06 00:18:44,2024-10-06 01:19:46,61.03333333333333,43,6630.0,7,"Warm Up, Lat Pulldown (Cable), Seated Cable Row - V Grip (Cable), Seated Lateral Raise (Dumbbell), Lat Pulldown (Machine), Single Arm Tricep Extension (Dumbbell), Triceps Extension (Dumbbell)"
Workout_044,Shoulders,2024-10-07 00:25:51,2024-10-07 01:20:06,54.25,44,3110.0,5,"Warm Up, Standing Military Press (Barbell), Front Raise (Barbell), Seated Lateral Raise (Dumbbell), Face Pull"
Workout_045,Legs 🦵,2024-10-08 00:15:56,2024-10-08 01:13:57,58.016666666666666,45,2770.0,6,"Warm Up, Squat (Bodyweight), Leg Press (Machine), Lunge, Leg Extension (Machine), Lying Leg Curl (Machine)"
Workout_046,Chest,2024-10-09 00:19:58,2024-10-09 01:19:17,59.31666666666667,46,3765.0,7,"Warm Up, Bench Press (Barbell), Incline Bench Press (Barbell), Decline Bench Press (Dumbbell), Chest Fly (Machine), Kneeling Push Up, Incline Chest Fly (Dumbbell)"
Workout_047,Back,2024-10-12 00:18:26,2024-10-12 01:16:25,57.983333333333334,47,6611.0,7,"Warm Up, Lat Pulldown (Cable), Seated Cable Row - V Grip (Cable), T Bar Row, Dumbbell Row, Iso-Lateral Row (Machine), Cable Crunch"
Workout_048,Shoulders,2024-10-13 00:23:26,2024-10-13 01:12:05,48.65,48,3620.0,6,"Warm Up, Overhead Press (Dumbbell), Front Raise (Barbell), Face Pull, Rear Delt Reverse Fly (Machine), Shrug (Dumbbell)"
Workout_049,Triceps,2024-10-14 00:23:23,2024-10-14 01:26:06,62.71666666666667,49,4450.0,7,"Warm Up, Skullcrusher (Barbell), Triceps Extension (Dumbbell), Single Arm Tricep Extension (Dumbbell), Triceps Pushdown, Triceps Extension (Cable), Triceps Kickback (Dumbbell)"
Workout_050,Biceps,2024-10-15 00:21:28,2024-10-15 01:18:48,57.333333333333336,50,5110.0,8,"Warm Up, Bicep Curl (Barbell), Hammer Curl (Dumbbell), Bicep Curl (Cable), Bicep Curl (Cable), Preacher Curl (Dumbbell), Single Arm Curl (Cable), Spinning"
Workout_051,Legs 🦵🏻,2024-10-16 00:22:15,2024-10-16 01:22:22,60.11666666666667,51,4915.0,7,"Warm Up, Squat (Bodyweight), Lunge, Leg Press (Machine), Leg Extension (Machine), Lying Leg Curl (Machine), Single Leg Standing Calf Raise"
Workout_052,Core,2024-10-19 00:19:27,2024-10-19 01:21:49,62.36666666666667,52,803.0,6,"Warm Up, Farmers Walk, Kneeling Push Up, Crunch, Side Bend (Dumbbell), Spinning"
Workout_053,Chest,2024-10-20 00:21:41,2024-10-20 01:26:30,64.81666666666666,53,4934.0,7,"Warm Up, Kneeling Push Up, Incline Bench Press (Barbell), Bench Press (Barbell), Decline Bench Press (Dumbbell), Chest Fly (Dumbbell), Chest Fly (Machine)"
Workout_054,Back,2024-10-21 00:22:22,2024-10-21 01:22:46,60.4,54,8370.0,8,"Warm Up, Lat Pulldown (Cable), Seated Cable Row - V Grip (Cable), T Bar Row, Dumbbell Row, Iso-Lateral Row (Machine), Cable Crunch, Spinning"
Workout_055,Shoulder,2024-10-22 00:25:32,2024-10-22 01:16:11,50.65,55,5277.5,7,"Warm Up, Overhead Press (Dumbbell), Front Raise (Barbell), Face Pull, Shoulder Press (Machine Plates), Rear Delt Reverse Fly (Machine), Shrug (Dumbbell)"
Workout_056,Legs,2024-10-23 00:23:31,2024-10-23 01:15:46,52.25,56,5945.0,7,"Warm Up, Squat (Bodyweight), Leg Press (Machine), Lunge, Leg Extension (Machine), Lying Leg Curl (Machine), Single Leg Standing Calf Raise"
Workout_057,Triceps,2024-10-26 00:25:40,2024-10-26 01:20:33,54.88333333333333,57,4282.5,6,"Warm Up, Skullcrusher (Barbell), Triceps Extension (Dumbbell), Single Arm Tricep Extension (Dumbbell), Triceps Pushdown, Triceps Kickback (Cable)"
Workout_058,Biceps,2024-10-27 00:24:44,2024-10-27 01:23:10,58.43333333333333,58,5625.0,7,"Warm Up, Bicep Curl (Barbell), Hammer Curl (Dumbbell), Bicep Curl (Cable), Bicep Curl (Cable), Preacher Curl (Dumbbell), Concentration Curl"
Workout_059,Core,2024-10-28 00:18:08,2024-10-28 01:24:04,65.93333333333334,59,150.0,7,"Warm Up, Decline Crunch, Crunch, Lying Leg Raise, Ab Scissors, Russian Twist (Weighted), Seated Leg Tuck"
Workout_060,Legs,2024-10-29 00:22:05,2024-10-29 01:16:55,54.833333333333336,60,5660.0,7,"Warm Up, Squat (Bodyweight), Leg Press (Machine), Lunge, Leg Extension (Machine), Lying Leg Curl (Machine), Single Leg Standing Calf Raise"
Workout_061,Chest,2024-10-30 00:23:36,2024-10-30 01:21:27,57.85,61,5930.0,8,"Warm Up, Bench Press (Barbell), Decline Bench Press (Barbell), Incline Bench Press (Dumbbell), Incline Chest Fly (Dumbbell), Chest Fly (Machine), Kneeling Push Up, Spinning"
Workout_062,Back,2024-11-02 00:27:52,2024-11-02 01:36:20,68.46666666666667,62,7470.0,6,"Warm Up, Bent Over Row (Barbell), Lat Pulldown (Cable), Iso-Lateral Row (Machine), T Bar Row, Dumbbell Row"
Workout_063,Biceps,2024-11-03 00:28:03,2024-11-03 01:29:20,61.28333333333333,63,4965.0,7,"Warm Up, Bicep Curl (Barbell), Hammer Curl (Dumbbell), Bicep Curl (Dumbbell), Bicep Curl (Cable), Preacher Curl (Dumbbell), Concentration Curl"
Workout_064,Triceps,2024-11-04 00:16:33,2024-11-04 01:16:32,59.983333333333334,64,6490.0,7,"Warm Up, Skullcrusher (Barbell), Triceps Extension (Dumbbell), Single Arm Tricep Extension (Dumbbell), Triceps Pushdown, Triceps Kickback (Cable), Triceps Extension (Cable)"
Workout_065,Legs,2024-11-05 00:25:52,2024-11-05 01:23:12,57.333333333333336,65,6757.0,7,"Warm Up, Squat (Bodyweight), Leg Press (Machine), Lunge, Leg Extension (Machine), Lying Leg Curl (Machine), Single Leg Standing Calf Raise"
Workout_066,Shoulders,2024-11-06 00:27:20,2024-11-06 01:25:33,58.21666666666667,66,7825.0,8,"Warm Up, Overhead Press (Dumbbell), Front Raise (Barbell), Face Pull, Shoulder Press (Machine Plates), Rear Delt Reverse Fly (Machine), Shrug (Dumbbell), Seated Lateral Raise (Dumbbell)"
Workout_067,Core,2024-11-09 00:21:47,2024-11-09 01:20:37,58.833333333333336,67,200.0,7,"Warm Up, Decline Crunch, Crunch, Lying Leg Raise, Ab Scissors, Russian Twist (Weighted), Seated Leg Tuck"
Workout_068,Chest,2024-11-10 00:09:17,2024-11-10 01:09:29,60.2,68,7555.0,7,"Warm Up, Bench Press (Barbell), Decline Bench Press (Barbell), Incline Chest Fly (Dumbbell), Incline Chest Fly (Dumbbell), Chest Fly (Machine), Spinning"
Workout_069,Back,2024-11-11 00:17:34,2024-11-11 01:08:43,51.15,69,6970.0,6,"Warm Up, Bent Over Row (Barbell), Lat Pulldown (Cable), Iso-Lateral Row (Machine), T Bar Row, Dumbbell Row"
Workout_070,Shoulders,2024-11-12 00:30:09,2024-11-12 01:18:18,48.15,70,6420.0,6,"Warm Up, Overhead Press (Dumbbell), Front Raise (Barbell), Face Pull, Rear Delt Reverse Fly (Machine), Shrug (Dumbbell)"
Workout_071,Biceps,2024-11-13 00:17:26,2024-11-13 01:19:32,62.1,71,4937.0,7,"Warm Up, Bicep Curl (Barbell), Hammer Curl (Dumbbell), Bicep Curl (Cable), Seated Incline Curl (Dumbbell), Preacher Curl (Dumbbell), Concentration Curl"
Workout_072,Triceps,2024-11-16 00:13:20,2024-11-16 01:12:02,58.7,72,6002.5,7,"Warm Up, Skullcrusher (Barbell), Triceps Extension (Dumbbell), Single Arm Tricep Extension (Dumbbell), Triceps Pushdown, Triceps Extension (Cable), Triceps Kickback (Dumbbell)"
Workout_073,Legs,2024-11-17 00:15:05,2024-11-17 01:18:25,63.333333333333336,73,8045.0,7,"Warm Up, Squat (Bodyweight), Leg Press (Machine), Lunge, Leg Extension (Machine), Lying Leg Curl (Machine), Single Leg Standing Calf Raise"
Workout_074,Core,2024-11-19 00:25:37,2024-11-19 01:31:14,65.61666666666666,74,412.5,8,"Warm Up, Decline Crunch, Crunch, Farmers Walk, Lying Leg Raise, Ab Scissors, Russian Twist (Weighted), Seated Leg Tuck"
Workout_075,Chest,2024-11-20 00:27:56,2024-11-20 01:23:48,55.86666666666667,75,6800.0,6,"Warm Up, Bench Press (Barbell), Incline Bench Press (Barbell), Decline Bench Press (Dumbbell), Chest Fly (Dumbbell), Chest Fly (Machine)"
Workout_076,Back,2024-11-20 23:58:38,2024-11-21 00:49:45,51.11666666666667,76,7895.0,6,"Warm Up, Rack Pull, Bent Over Row (Barbell), Lat Pulldown (Cable), Seated Cable Row - V Grip (Cable), Dumbbell Row"
Workout_077,Shoulder,2024-11-23 00:23:32,2024-11-23 01:05:43,42.18333333333333,77,6747.5,6,"Warm Up, Overhead Press (Dumbbell), Front Raise (Barbell), Face Pull, Rear Delt Reverse Fly (Machine), Shrug (Dumbbell)"
Workout_078,Biceps,2024-11-24 00:21:10,2024-11-24 01:16:38,55.46666666666667,78,4760.0,6,"Warm Up, Bicep Curl (Barbell), Hammer Curl (Dumbbell), Bicep Curl (Cable), Preacher Curl (Dumbbell), Concentration Curl"
Workout_079,Triceps,2024-11-25 00:25:32,2024-11-25 01:21:47,56.25,79,5972.5,6,"Warm Up, Skullcrusher (Barbell), Triceps Rope Pushdown, Triceps Pushdown, Triceps Extension (Cable), Triceps Kickback (Dumbbell)"
Workout_080,Legs,2024-11-26 00:26:35,2024-11-26 01:32:00,65.41666666666667,80,8715.0,7,"Warm Up, Squat (Dumbbell), Leg Press (Machine), Lunge, Leg Extension (Machine), Lying Leg Curl (Machine), Single Leg Standing Calf Raise"
Workout_081,Core,2024-11-27 00:26:34,2024-11-27 01:29:01,62.45,81,2990.0,7,"Warm Up, Deadlift (Trap bar), Farmers Walk, Decline Crunch, Crunch, Ab Scissors, Plank"
Workout_082,Chest,2024-11-28 00:30:21,2024-11-28 01:35:06,64.75,82,8523.0,8,"Warm Up, Kneeling Push Up, Bench Press (Barbell), Incline Bench Press (Dumbbell), Decline Bench Press (Barbell), Decline Chest Fly (Dumbbell), Cable Fly Crossovers, Chest Fly (Machine)"
Workout_083,Back,2024-11-30 00:30:28,2024-11-30 01:31:51,61.38333333333333,83,10805.0,7,"Warm Up, Deadlift (Trap bar), Bent Over Row (Barbell), Lat Pulldown (Cable), Seated Cable Row - V Grip (Cable), T Bar Row, Dumbbell Row"
Workout_084,Biceps,2024-12-02 00:22:53,2024-12-02 01:23:17,60.4,84,5525.0,7,"Warm Up, Bicep Curl (Barbell), Hammer Curl (Dumbbell), Single Arm Curl (Cable), Bicep Curl (Cable), Seated Incline Curl (Dumbbell), Concentration Curl"
Workout_085,Shoulder,2024-12-04 00:21:14,2024-12-04 01:12:40,51.43333333333333,85,5605.0,6,"Warm Up, Shoulder Press (Machine Plates), Front Raise (Dumbbell), Rear Delt Reverse Fly (Dumbbell), Face Pull, Shrug (Dumbbell)"
Workout_086,Legs,2024-12-05 00:28:30,2024-12-05 01:28:35,60.083333333333336,86,8250.0,7,"Warm Up, Squat (Bodyweight), Leg Press (Machine), Lunge, Leg Extension (Machine), Standing Leg Curls, Single Leg Standing Calf Raise"
Workout_087,Triceps,2024-12-07 00:28:12,2024-12-07 01:19:23,51.18333333333333,87,7100.0,6,"Warm Up, Skullcrusher (Barbell), Triceps Rope Pushdown, Triceps Pushdown, Triceps Extension (Cable), Triceps Kickback (Dumbbell)"
Workout_088,Core,2024-12-08 00:26:22,2024-12-08 01:25:28,59.1,88,3000.0,7,"Warm Up, Russian Twist (Weighted), Seated Leg Tuck, Lying Leg Raise, Ab Scissors, Side Bend (Dumbbell), Plank"
Workout_089,Chest,2024-12-09 00:25:37,2024-12-09 01:27:10,61.55,89,8230.0,8,"Warm Up, Push Up, Kneeling Push Up, Bench Press (Barbell), Incline Bench Press (Dumbbell), Decline Bench Press (Barbell), Chest Fly (Dumbbell), Chest Fly (Machine)"
Workout_090,Back,2024-12-10 00:25:00,2024-12-10 01:28:42,63.7,90,10285.0,7,"Warm Up, Bent Over Row (Barbell), Lat Pulldown (Machine), Seated Cable Row - Bar Grip, T Bar Row, Dumbbell Row, Iso-Lateral Row (Machine)"
Workout_091,Biceps,2024-12-11 00:25:35,2024-12-11 01:26:34,60.983333333333334,91,6495.0,7,"Warm Up, Bicep Curl (Barbell), Hammer Curl (Dumbbell), Bicep Curl (Cable), Bicep Curl (Cable), Preacher Curl (Dumbbell), Concentration Curl"
Workout_092,Legs,2024-12-12 00:33:01,2024-12-12 01:31:14,58.21666666666667,92,8725.0,7,"Warm Up, Squat (Bodyweight), Lunge, Leg Press (Machine), Leg Extension (Machine), Standing Leg Curls, Single Leg Standing Calf Raise"
Workout_093,Shoulders,2024-12-14 00:26:25,2024-12-14 01:17:05,50.666666666666664,93,7905.0,7,"Warm Up, Overhead Press (Barbell), Front Raise (Dumbbell), Lateral Raise (Dumbbell), Rear Delt Reverse Fly (Machine), Face Pull, Shrug (Dumbbell)"
Workout_094,Chest,2024-12-16 00:22:02,2024-12-16 01:22:47,60.75,94,7380.0,7,"Warm Up, Push Up, Bench Press (Barbell), Incline Bench Press (Barbell), Decline Bench Press (Dumbbell), Chest Fly (Dumbbell), Chest Fly (Machine)"
Workout_095,Back,2024-12-17 00:27:58,2024-12-17 01:17:03,49.083333333333336,95,7815.0,6,"Warm Up, Lat Pulldown (Cable), Seated Cable Row - Bar Grip, T Bar Row, Dumbbell Row, Iso-Lateral Row (Machine)"
Workout_096,Biceps,2024-12-18 00:25:54,2024-12-18 01:21:36,55.7,96,7405.0,7,"Warm Up, Bicep Curl (Barbell), Hammer Curl (Dumbbell), Bicep Curl (Cable), Bicep Curl (Cable), Preacher Curl (Dumbbell), Reverse Curl (Cable)"
Workout_097,Shoulders,2024-12-19 00:24:56,2024-12-19 01:25:04,60.13333333333333,97,7280.0,7,"Warm Up, Seated Overhead Press (Barbell), Arnold Press (Dumbbell), Front Raise (Barbell), Lateral Raise (Dumbbell), Face Pull, Shrug (Dumbbell)"
Workout_098,Triceps,2024-12-21 00:10:57,2024-12-21 01:11:12,60.25,98,7145.0,7,"Warm Up, Skullcrusher (Barbell), Triceps Extension (Dumbbell), Single Arm Tricep Extension (Dumbbell), Triceps Pushdown, Triceps Extension (Cable), Triceps Kickback (Dumbbell)"
Workout_099,Core,2024-12-22 00:22:26,2024-12-22 01:34:35,72.15,99,3695.0,7,"Warm Up, Farmers Walk, Crunch, Bicycle Crunch, Lying Leg Raise, Mountain Climber, Side Bend (Dumbbell)"
Workout_100,Chest,2024-12-23 00:29:57,2024-12-23 01:32:06,62.15,100,9609.0,7,"Warm Up, Incline Bench Press (Dumbbell), Bench Press (Barbell), Decline Bench Press (Barbell), Incline Chest Fly (Dumbbell), Cable Fly Crossovers, Chest Fly (Machine)"
Workout_101,Biceps,2024-12-25 00:22:58,2024-12-25 01:19:32,56.56666666666667,101,4902.5,6,"Warm Up, Bicep Curl (Barbell), Bicep Curl (Dumbbell), Plate Curl, Bicep Curl (Cable), Reverse Curl (Barbell)"
Workout_102,Morning workout ☀️,2024-12-30 04:38:39,2024-12-30 04:45:43,7.066666666666666,102,0.0,1,Warm Up
Workout_103,Circuit,2025-01-04 00:17:56,2025-01-04 01:14:26,56.5,103,7315.0,7,"Warm Up, Bench Press (Barbell), Chest Fly (Machine), Lat Pulldown (Cable), Iso-Lateral Row (Machine), Bicep Curl (Dumbbell), Hammer Curl (Dumbbell)"
Workout_104,Morning workout ☀️,2025-01-05 00:22:10,2025-01-05 01:08:07,45.95,104,4565.0,6,"Warm Up, Overhead Press (Barbell), Front Raise (Dumbbell), Skullcrusher (Barbell), Triceps Extension (Dumbbell), Triceps Pushdown"
Workout_105,Legs,2025-01-07 00:28:30,2025-01-07 01:23:40,55.166666666666664,105,6065.0,6,"Warm Up, Squat (Bodyweight), Leg Press (Machine), Leg Extension (Machine), Lying Leg Curl (Machine), Single Leg Standing Calf Raise"
Workout_106,Core,2025-01-08 00:30:44,2025-01-08 01:23:23,52.65,106,3860.0,5,"Warm Up, Farmers Walk, Decline Crunch, Ab Scissors, Side Bend (Dumbbell)"
Workout_107,Morning workout ☀️,2025-01-11 00:50:15,2025-01-11 01:21:11,30.933333333333337,107,4600.0,4,"Warm Up, Bench Press (Barbell), Decline Bench Press (Barbell), Incline Chest Fly (Dumbbell)"
Workout_108,Shoulder,2025-01-15 00:23:06,2025-01-15 01:12:17,49.18333333333333,108,3200.0,5,"Warm Up, Overhead Press (Barbell), Arnold Press (Dumbbell), Front Raise (Barbell), Lateral Raise (Dumbbell)"
